time,open,high,low,close,tick_volume,spread,real_volume
2025-08-18 09:15:00+00:00,3350.366,3350.501,3348.078,3348.711,1215,112,0
2025-08-18 09:30:00+00:00,3348.606,3351.745,3347.816,3349.34,1714,112,0
2025-08-18 09:45:00+00:00,3349.298,3350.651,3347.545,3348.176,1308,112,0
2025-08-18 10:00:00+00:00,3348.148,3350.357,3347.966,3350.024,1222,112,0
2025-08-18 10:15:00+00:00,3350.018,3351.465,3348.059,3348.715,1320,112,0
2025-08-18 10:30:00+00:00,3348.731,3350.113,3348.04,3349.339,1454,112,0
2025-08-18 10:45:00+00:00,3349.348,3349.558,3346.531,3346.651,1038,112,0
2025-08-18 11:00:00+00:00,3346.653,3348.704,3346.534,3348.009,1090,112,0
2025-08-18 11:15:00+00:00,3348.015,3348.763,3347.466,3348.596,971,112,0
2025-08-18 11:30:00+00:00,3348.561,3348.608,3346.755,3347.044,945,112,0
2025-08-18 11:45:00+00:00,3347.046,3347.108,3344.499,3345.48,1200,112,0
2025-08-18 12:00:00+00:00,3345.524,3347.998,3345.13,3347.082,1341,112,0
2025-08-18 12:15:00+00:00,3347.079,3347.598,3345.332,3346.41,1626,112,0
2025-08-18 12:30:00+00:00,3346.46,3348.863,3345.95,3347.906,1995,112,0
2025-08-18 12:45:00+00:00,3347.871,3347.998,3343.141,3344.747,1901,112,0
2025-08-18 13:00:00+00:00,3344.816,3345.02,3341.028,3341.286,2609,112,0
2025-08-18 13:15:00+00:00,3341.248,3344.16,3340.376,3343.052,2329,112,0
2025-08-18 13:30:00+00:00,3343.068,3343.969,3337.839,3339.989,2708,112,0
2025-08-18 13:45:00+00:00,3340.025,3340.175,3335.737,3336.898,2171,112,0
2025-08-18 14:00:00+00:00,3336.923,3338.356,3332.365,3335.544,3045,112,0
2025-08-18 14:15:00+00:00,3335.513,3337.37,3334.97,3335.931,1919,112,0
2025-08-18 14:30:00+00:00,3335.887,3338.709,3334.769,3335.629,1978,112,0
2025-08-18 14:45:00+00:00,3335.641,3336.042,3332.952,3334.386,2068,112,0
2025-08-18 15:00:00+00:00,3334.421,3335.239,3332.219,3334.596,1834,112,0
2025-08-18 15:15:00+00:00,3334.62,3335.979,3333.352,3334.615,1594,112,0
2025-08-18 15:30:00+00:00,3334.731,3335.72,3333.23,3335.05,1340,112,0
2025-08-18 15:45:00+00:00,3335.009,3336.85,3334.027,3335.693,1330,112,0
2025-08-18 16:00:00+00:00,3335.726,3335.908,3331.951,3333.569,1562,112,0
2025-08-18 16:15:00+00:00,3333.534,3333.534,3331.843,3332.494,1309,112,0
2025-08-18 16:30:00+00:00,3332.492,3334.659,3331.733,3332.668,1125,112,0
2025-08-18 16:45:00+00:00,3332.668,3334.504,3332.378,3334.38,1223,112,0
2025-08-18 17:00:00+00:00,3334.305,3334.41,3331.709,3333.887,1234,112,0
2025-08-18 17:15:00+00:00,3333.882,3334.189,3331.991,3332.661,1416,112,0
2025-08-18 17:30:00+00:00,3332.681,3334.503,3332.385,3334.312,1040,112,0
2025-08-18 17:45:00+00:00,3334.319,3334.851,3332.895,3333.737,921,112,0
2025-08-18 18:00:00+00:00,3333.703,3333.812,3332.651,3333.056,828,112,0
2025-08-18 18:15:00+00:00,3333.031,3333.226,3332.044,3332.991,842,112,0
2025-08-18 18:30:00+00:00,3332.976,3333.395,3331.46,3332.034,842,112,0
2025-08-18 18:45:00+00:00,3332.048,3332.535,3331.519,3331.947,781,112,0
2025-08-18 19:00:00+00:00,3331.991,3332.185,3330.203,3331.181,953,112,0
2025-08-18 19:15:00+00:00,3331.163,3332.364,3330.529,3331.918,956,112,0
2025-08-18 19:30:00+00:00,3331.824,3332.823,3331.31,3331.458,844,112,0
2025-08-18 19:45:00+00:00,3331.463,3334.424,3331.397,3333.647,1008,112,0
2025-08-18 20:00:00+00:00,3333.691,3334.361,3333.291,3333.497,628,112,0
2025-08-18 20:15:00+00:00,3333.569,3333.822,3333.218,3333.365,417,112,0
2025-08-18 20:30:00+00:00,3333.37,3334.034,3332.698,3332.977,565,112,0
2025-08-18 20:45:00+00:00,3332.975,3333.286,3332.674,3332.7,493,112,0
